rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
1248.9,bRMS,309,859912,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1161.9,bRMS,310,861543,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
630.2,bRMS,311,862632,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
634.0999999,bRMS,312,863736,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1149,bRMS,313,865352,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
895,bRMS,314,866711,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
665.1999998,bRMS,315,867832,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
4571,instructions,316,872804,,,,,,,,,,,,,,,,,,
25391,survey-likert,317,898196,"{""Q0"":2,""Q1"":3,""Q2"":1}",,,,,,,,,,,,,,,,ASRS,
21127,survey-likert,318,919324,"{""Q0"":1,""Q1"":4,""Q2"":2}",,,,,,,,,,,,,,,,ASRS,
17991,survey-likert,319,937316,"{""Q0"":3,""Q1"":1,""Q2"":2}",,,,,,,,,,,,,,,,ASRS,
11119,survey-likert,320,948436,"{""Q0"":2,""Q1"":3,""Q2"":2}",,,,,,,,,,,,,,,,ASRS,
14511,survey-likert,321,962948,"{""Q0"":0,""Q1"":1,""Q2"":2}",,,,,,,,,,,,,,,,ASRS,
10767,survey-likert,322,973716,"{""Q0"":2,""Q1"":3,""Q2"":1}",,,,,,,,,,,,,,,,ASRS,
4352,instructions,323,978068,,,,,,,,,,,,,,,,,,
46000,survey-likert,324,1024068,"{""Q0"":3,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
9318,survey-likert,325,1033388,"{""Q0"":2,""Q1"":1,""Q2"":2}",,,,,,,,,,,,,,,,,
11071,survey-likert,326,1044460,"{""Q0"":2,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
15663,survey-likert,327,1060124,"{""Q0"":2,""Q1"":2,""Q2"":2}",,,,,,,,,,,,,,,,,
9103,survey-likert,328,1069227,"{""Q0"":1,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
6335,survey-likert,329,1075564,"{""Q0"":2,""Q1"":3,""Q2"":0}",,,,,,,,,,,,,,,,,
7959,survey-likert,330,1083524,"{""Q0"":1,""Q1"":0,""Q2"":2}",,,,,,,,,,,,,,,,,
8520,survey-likert,331,1092044,"{""Q0"":1,""Q1"":3,""Q2"":0}",,,,,,,,,,,,,,,,,
7520,survey-likert,332,1099564,"{""Q0"":0,""Q1"":3,""Q2"":1}",,,,,,,,,,,,,,,,,
13608,survey-likert,333,1113172,"{""Q0"":1,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
4792,survey-likert,334,1117964,"{""Q0"":4}",,,,,,,,,,,,,,,,,
3143,survey-multi-choice,335,1121108,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
4880,survey-text,336,1125988,"{""Q0"":""לא הייתה""}",,,,,,,,,,,,,,,,,
3912,survey-likert,337,1129900,"{""Q0"":4}",,,,,,,,,,,,,,,,,
2087,survey-multi-choice,338,1131988,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
8104,survey-text,339,1140092,"{""Q0"":""להקיש כשאני רואה ריבוע אדום ""}",,,,,,,,,,,,,,,,,
5760,survey-likert,340,1145852,"{""Q0"":4}",,,,,,,,,,,,,,,,,
4855,survey-text,341,1150708,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
4655,survey-text,342,1155364,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
1408,instructions,343,1156772,,,,,,,,,,,,,,,,,,
