rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
421,image-cpt,292,1580847,,,,,32,,,,,,,,,,,,,TRUE
481,image-cpt,293,1583558,,,,,32,,,,,,,,,,,,,TRUE
411,image-cpt,294,1585279,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,295,1586997,,,,,null,,,,,,,,,,,,,FALSE
332,image-cpt,296,1589213,,,,,32,,,,,,,,,,,,,TRUE
564,image-cpt,297,1590930,,,,,32,,,,,,,,,,,,,FALSE
415,image-cpt,298,1593641,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,299,1595851,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,300,1598560,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,301,1600280,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,302,1602990,,,,,null,,,,,,,,,,,,,FALSE
419,image-cpt,303,1606205,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,304,1608915,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,305,1612132,,,,,null,,,,,,,,,,,,,FALSE
316,image-cpt,306,1614346,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,307,1616066,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,308,1619285,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,309,1621006,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,310,1624220,,,,,null,,,,,,,,,,,,,FALSE
325,image-cpt,311,1627438,,,,,32,,,,,,,,,,,,,TRUE
417,image-cpt,312,1629652,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,313,1632866,,,,,null,,,,,,,,,,,,,FALSE
415,image-cpt,314,1635080,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,315,1637790,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,316,1639511,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,317,1642219,,,,,null,,,,,,,,,,,,,FALSE
326,image-cpt,318,1644435,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,319,1646155,,,,,null,,,,,,,,,,,,,FALSE
420,image-cpt,320,1649376,,,,,32,,,,,,,,,,,,,TRUE
400,image-cpt,321,1652086,,,,,32,,,,,,,,,,,,,TRUE
330,image-cpt,322,1655306,,,,,32,,,,,,,,,,,,,TRUE
6983,instructions,323,1662289,,,,,,,,,,,,,,,,,,
72278,survey-likert,324,1734568,"{""Q0"":1,""Q1"":2,""Q2"":2}",,,,,,,,,,,,,,,,,
14431,survey-likert,325,1749000,"{""Q0"":1,""Q1"":0,""Q2"":0}",,,,,,,,,,,,,,,,,
14815,survey-likert,326,1763817,"{""Q0"":2,""Q1"":1,""Q2"":1}",,,,,,,,,,,,,,,,,
38726,survey-likert,327,1802545,"{""Q0"":1,""Q1"":2,""Q2"":2}",,,,,,,,,,,,,,,,,
14271,survey-likert,328,1816816,"{""Q0"":1,""Q1"":1,""Q2"":0}",,,,,,,,,,,,,,,,,
37871,survey-likert,329,1854688,"{""Q0"":2,""Q1"":0,""Q2"":1}",,,,,,,,,,,,,,,,,
19192,survey-likert,330,1873880,"{""Q0"":2,""Q1"":2,""Q2"":1}",,,,,,,,,,,,,,,,,
26855,survey-likert,331,1900737,"{""Q0"":1,""Q1"":0,""Q2"":1}",,,,,,,,,,,,,,,,,
15447,survey-likert,332,1916185,"{""Q0"":1,""Q1"":0,""Q2"":0}",,,,,,,,,,,,,,,,,
18799,survey-likert,333,1934985,"{""Q0"":0,""Q1"":1,""Q2"":2}",,,,,,,,,,,,,,,,,
7855,survey-likert,334,1942840,"{""Q0"":1}",,,,,,,,,,,,,,,,,
6847,survey-multi-choice,335,1949688,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
2822,survey-text,336,1952512,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
7760,survey-likert,337,1960272,"{""Q0"":4}",,,,,,,,,,,,,,,,,
20006,survey-multi-choice,338,1980280,"{""Q0"":""כן""}",,,,,,,,,,,,,,,,,
1016687.1,survey-text,339,2063660,,,,1,P,400,1,TRUE,0,Windows 10,Chrome 100 (100.0.4896.60),FALSE,no check,TRUE,,63,63,
15307,survey-likert,340,2078968,"{""Q0"":4}",,,,,,,,,,,,,,,,,
16895,survey-text,341,2095864,"{""Q0"":""4""}",,,,,,,,,,,,,,,,,
15679,survey-text,342,2111544,"{""Q0"":""1""}",,,,,,,,,,,,,,,,,
2144,instructions,343,2113688,,,,,,,,,,,,,,,,,,
