rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
624.6000001,bRMS,310,2276936,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1140.4,bRMS,311,2278534,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
583,bRMS,312,2279575,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
654.1000001,bRMS,313,2280697,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
516.0999999,bRMS,314,2281674,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
779.7,bRMS,315,2282920,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
933.7,bRMS,316,2284313,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1808.2,bRMS,317,2286583,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
662.1000001,bRMS,318,2287704,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
836.0999999,bRMS,319,2288999,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
867.7,bRMS,320,2290327,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
815.8,bRMS,321,2291607,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1503.5,bRMS,322,2293575,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
606.8999999,bRMS,323,2294647,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1174.7,bRMS,324,2296280,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
565.5,bRMS,325,2297306,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
595.8,bRMS,326,2298360,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
624.8999999,bRMS,327,2299448,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
559.4000001,bRMS,328,2300472,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
519.5,bRMS,329,2301464,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1720.2,bRMS,330,2303640,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
851.5999999,bRMS,331,2304951,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1381.5,bRMS,332,2306792,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1174.4,bRMS,333,2308440,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
8383,survey-likert,334,2317236,"{""Q0"":4}",,,,,,,,,,,,,,,,,
5447,survey-multi-choice,335,2322684,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1647,survey-text,336,2324332,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
6640,survey-likert,337,2330972,"{""Q0"":4}",,,,,,,,,,,,,,,,,
3479,survey-multi-choice,338,2334452,"{""Q0"":""כן""}",,,,,,,,,,,,,,,,,
31567,survey-text,339,2366020,"{""Q0"":""לנסות לעמוד את הזמן בין הצגה של גירויים (היו כמה קצבים)""}",,,,,,,,,,,,,,,,,
6607,survey-likert,340,2372628,"{""Q0"":5}",,,,,,,,,,,,,,,,,
16479,survey-text,341,2389108,"{""Q0"":""1""}",,,,,,,,,,,,,,,,,
7335,survey-text,342,2396444,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
1488,instructions,343,2397932,,,,,,,,,,,,,,,,,,
