rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block
836.8,bRMS,304,877377,,,P,,images/rms/f42887_e_103.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
817.1000001,bRMS,305,878656,,,Q,,images/rms/f42887_e_245_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
555.8,bRMS,306,879680,,,P,,images/rms/f42887_e_001_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
740.9000001,bRMS,307,880880,,,P,,images/rms/f42887_e_295.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
824.1000001,bRMS,308,882161,,,Q,,images/rms/f42887_e_202_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
690.2,bRMS,309,883313,,,Q,,images/rms/f42887_e_080.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
598.2,bRMS,310,884369,,,P,,images/rms/f42887_e_015.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
620.8,bRMS,311,885457,,,P,,images/rms/f42887_e_028.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
640.3999999,bRMS,312,886561,,,Q,,images/rms/f42887_e_001.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
660,bRMS,313,887681,,,P,,images/rms/f42887_e_025.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
706.5999999,bRMS,314,888849,,,Q,,images/rms/f42887_e_293.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
514.8,bRMS,315,889823,,,P,,images/rms/f42887_e_245.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
15083,instructions,316,905317,,,,,,,,,,,,,,,,
47999,survey-likert,317,953318,"{""Q0"":2,""Q1"":3,""Q2"":0}",ASRS_6,,,,,,,,,,,,,ASRS,
27863,survey-likert,318,981181,"{""Q0"":1,""Q1"":2,""Q2"":0}",ASRS_9,,,,,,,,,,,,,ASRS,
27687,survey-likert,319,1008869,"{""Q0"":2,""Q1"":4,""Q2"":1}",ASRS_15,,,,,,,,,,,,,ASRS,
24959,survey-likert,320,1033829,"{""Q0"":1,""Q1"":2,""Q2"":4}",ASRS_12,,,,,,,,,,,,,ASRS,
29375,survey-likert,321,1063205,"{""Q0"":2,""Q1"":4,""Q2"":2}",ASRS_3,,,,,,,,,,,,,ASRS,
19767,survey-likert,322,1082973,"{""Q0"":1,""Q1"":2,""Q2"":1}",ASRS_0,,,,,,,,,,,,,ASRS,
12520,instructions,323,1095493,,,,,,,,,,,,,,,,
28664,survey-likert,324,1124157,"{""Q0"":1,""Q1"":3,""Q2"":1}",Barratt_12,,,,,,,,,,,,,,
11472,survey-likert,325,1135629,"{""Q0"":1,""Q1"":2,""Q2"":2}",Barratt_18,,,,,,,,,,,,,,
19528,survey-likert,326,1155157,"{""Q0"":1,""Q1"":2,""Q2"":1}",Barratt_24,,,,,,,,,,,,,,
15567,survey-likert,327,1170725,"{""Q0"":0,""Q1"":0,""Q2"":1}",Barratt_15,,,,,,,,,,,,,,
13335,survey-likert,328,1184061,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_3,,,,,,,,,,,,,,
15256,survey-likert,329,1199317,"{""Q0"":0,""Q1"":0,""Q2"":1}",Barratt_21,,,,,,,,,,,,,,
14176,survey-likert,330,1213493,"{""Q0"":0,""Q1"":2,""Q2"":2}",Barratt_6,,,,,,,,,,,,,,
10991,survey-likert,331,1224485,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_0,,,,,,,,,,,,,,
14471,survey-likert,332,1238957,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_9,,,,,,,,,,,,,,
11055,survey-likert,333,1250013,"{""Q0"":1,""Q1"":2,""Q2"":2}",Barratt_27,,,,,,,,,,,,,,
7551,survey-likert,334,1257565,"{""Q0"":3}",LAST_1,,,,,,,,,,,,,,
12367,survey-multi-choice,335,1269933,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
3511,survey-text,336,1273445,"{""Q0"":""""}",,,,,,,,,,,,,,,
13703,survey-likert,337,1287149,"{""Q0"":3}",LAST_4,,,,,,,,,,,,,,
7350,survey-multi-choice,338,1294501,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
799,survey-text,339,1295301,"{""Q0"":""""}",,,,,,,,,,,,,,,
18335,survey-likert,340,1313637,"{""Q0"":3}",DRIVE_1,,,,,,,,,,,,,,
23863,survey-text,341,1337501,"{""Q0"":""2""}",,,,,,,,,,,,,,,
10535,survey-text,342,1348037,"{""Q0"":""1""}",,,,,,,,,,,,,,,
3943,instructions,343,1351981,,,,,,,,,,,,,,,,
