rt,trial_type,trial_index,time_elapsed,responses,name,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block,is_stimulus
null,image-cpt,296,764328,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,297,767050,,,,,,null,,,,,,,,,,FALSE
346,image-cpt,298,769270,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,299,772485,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,300,775203,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,301,778438,,,,,,null,,,,,,,,,,FALSE
510,image-cpt,302,781181,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,303,784394,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,304,787623,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,305,789348,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,306,792563,,,,,,null,,,,,,,,,,FALSE
657,image-cpt,307,795789,,,,,,32,,,,,,,,,,TRUE
647,image-cpt,308,798018,,,,,,32,,,,,,,,,,TRUE
306,image-cpt,309,800748,,,,,,32,,,,,,,,,,TRUE
343,image-cpt,310,802976,,,,,,32,,,,,,,,,,TRUE
307,image-cpt,311,806201,,,,,,32,,,,,,,,,,TRUE
458,image-cpt,312,808923,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,313,810630,,,,,,null,,,,,,,,,,FALSE
397,image-cpt,314,813373,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,315,816608,,,,,,null,,,,,,,,,,FALSE
5123,instructions,316,821732,,,,,,,,,,,,,,,,
24455,survey-likert,317,846188,"{""Q0"":1,""Q1"":1,""Q2"":1}",ASRS_6,,,,,,,,,,,,ASRS,,
33663,survey-likert,318,879852,"{""Q0"":1,""Q1"":1,""Q2"":1}",ASRS_0,,,,,,,,,,,,ASRS,,
41279,survey-likert,319,921132,"{""Q0"":0,""Q1"":2,""Q2"":1}",ASRS_3,,,,,,,,,,,,ASRS,,
23591,survey-likert,320,944724,"{""Q0"":1,""Q1"":0,""Q2"":1}",ASRS_15,,,,,,,,,,,,ASRS,,
22375,survey-likert,321,967099,"{""Q0"":1,""Q1"":0,""Q2"":0}",ASRS_9,,,,,,,,,,,,ASRS,,
31559,survey-likert,322,998660,"{""Q0"":1,""Q1"":2,""Q2"":1}",ASRS_12,,,,,,,,,,,,ASRS,,
3071,instructions,323,1001731,,,,,,,,,,,,,,,,
17767,survey-likert,324,1019500,"{""Q0"":2,""Q1"":1,""Q2"":2}",Barratt_0,,,,,,,,,,,,,,
9863,survey-likert,325,1029363,"{""Q0"":2,""Q1"":0,""Q2"":1}",Barratt_12,,,,,,,,,,,,,,
24423,survey-likert,326,1053787,"{""Q0"":0,""Q1"":0,""Q2"":1}",Barratt_24,,,,,,,,,,,,,,
27583,survey-likert,327,1081371,"{""Q0"":3,""Q1"":1,""Q2"":2}",Barratt_9,,,,,,,,,,,,,,
15199,survey-likert,328,1096571,"{""Q0"":1,""Q1"":2,""Q2"":1}",Barratt_3,,,,,,,,,,,,,,
37624,survey-likert,329,1134195,"{""Q0"":0,""Q1"":1,""Q2"":1}",Barratt_21,,,,,,,,,,,,,,
13456,survey-likert,330,1147651,"{""Q0"":1,""Q1"":1,""Q2"":2}",Barratt_27,,,,,,,,,,,,,,
7655,survey-likert,331,1155307,"{""Q0"":2,""Q1"":2,""Q2"":0}",Barratt_18,,,,,,,,,,,,,,
12087,survey-likert,332,1167396,"{""Q0"":0,""Q1"":2,""Q2"":1}",Barratt_6,,,,,,,,,,,,,,
10975,survey-likert,333,1178371,"{""Q0"":0,""Q1"":1,""Q2"":1}",Barratt_15,,,,,,,,,,,,,,
3711,survey-likert,334,1182083,"{""Q0"":4}",LAST_1,,,,,,,,,,,,,,
5222,survey-multi-choice,335,1187307,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
1519,survey-text,336,1188827,"{""Q0"":""""}",,,,,,,,,,,,,,,
5031,survey-likert,337,1193859,"{""Q0"":4}",LAST_4,,,,,,,,,,,,,,
1623,survey-multi-choice,338,1195483,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
799,survey-text,339,1196283,"{""Q0"":""""}",,,,,,,,,,,,,,,
22574,survey-likert,340,1218859,"{""Q0"":4}",DRIVE_1,,,,,,,,,,,,,,
5631,survey-text,341,1224491,"{""Q0"":""0""}",,,,,,,,,,,,,,,
5615,survey-text,342,1230106,"{""Q0"":""0""}",,,,,,,,,,,,,,,
1176,instructions,343,1231283,,,,,,,,,,,,,,,,
