rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
518,image-cpt,289,1401173,,,,,32,,,,,,,,,,,,,TRUE
512,image-cpt,290,1403906,,,,,32,,,,,,,,,,,,,TRUE
627,image-cpt,291,1407138,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,292,1409372,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,293,1412605,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,294,1415338,,,,,null,,,,,,,,,,,,,FALSE
331,image-cpt,295,1417072,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,296,1419305,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,297,1422538,,,,,null,,,,,,,,,,,,,FALSE
458,image-cpt,298,1425770,,,,,32,,,,,,,,,,,,,TRUE
394,image-cpt,299,1427504,,,,,32,,,,,,,,,,,,,TRUE
357,image-cpt,300,1429238,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,301,1430971,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,302,1433204,,,,,null,,,,,,,,,,,,,FALSE
320,image-cpt,303,1434938,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,304,1437170,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,305,1438904,,,,,null,,,,,,,,,,,,,FALSE
301,image-cpt,306,1440637,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,307,1442870,,,,,null,,,,,,,,,,,,,FALSE
334,image-cpt,308,1445104,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,309,1448336,,,,,null,,,,,,,,,,,,,FALSE
293,image-cpt,310,1450069,,,,,32,,,,,,,,,,,,,FALSE
415,image-cpt,311,1452797,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,312,1455536,,,,,null,,,,,,,,,,,,,FALSE
388,image-cpt,313,1458769,,,,,32,,,,,,,,,,,,,TRUE
403,image-cpt,314,1461003,,,,,32,,,,,,,,,,,,,TRUE
474,image-cpt,315,1463735,,,,,32,,,,,,,,,,,,,TRUE
430,image-cpt,316,1466968,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,317,1469702,,,,,null,,,,,,,,,,,,,FALSE
383,image-cpt,318,1472435,,,,,32,,,,,,,,,,,,,TRUE
322,image-cpt,319,1475168,,,,,32,,,,,,,,,,,,,TRUE
308,image-cpt,320,1476902,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,321,1480135,,,,,null,,,,,,,,,,,,,FALSE
302,image-cpt,322,1483368,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,323,1486600,,,,,null,,,,,,,,,,,,,FALSE
604,image-cpt,324,1488335,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,325,1490068,,,,,null,,,,,,,,,,,,,FALSE
385,image-cpt,326,1491802,,,,,32,,,,,,,,,,,,,TRUE
507,image-cpt,327,1493534,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,328,1496767,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,329,1499500,,,,,null,,,,,,,,,,,,,FALSE
392,image-cpt,330,1501734,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,331,1503467,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,332,1506700,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,333,1508433,,,,,null,,,,,,,,,,,,,FALSE
7307,survey-likert,334,1515742,"{""Q0"":4}",,,,,,,,,,,,,,,,,
9614,survey-multi-choice,335,1525358,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1879,survey-text,336,1527238,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
5487,survey-likert,337,1532726,"{""Q0"":4}",,,,,,,,,,,,,,,,,
3054,survey-multi-choice,338,1535782,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
911,survey-text,339,1536694,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
16992,survey-likert,340,1553686,"{""Q0"":5}",,,,,,,,,,,,,,,,,
33567,survey-text,341,1587254,"{""Q0"":""2""}",,,,,,,,,,,,,,,,,
11616,survey-text,342,1598870,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
2495,instructions,343,1601365,,,,,,,,,,,,,,,,,,
