rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block
953,bRMS,308,863731,,,P,,images/rms/f42887_e_202.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
687,bRMS,309,864882,,,Q,,images/rms/f42887_e_098.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1506.2,bRMS,310,866852,,,Q,,images/rms/f42887_e_296_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
950.1,bRMS,311,868259,,,Q,,images/rms/f42887_e_295_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
890.7,bRMS,312,869619,,,Q,,images/rms/f42887_e_015_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
630.6,bRMS,313,870707,,,Q,,images/rms/f42887_e_156_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
877,bRMS,314,872051,,,Q,,images/rms/f42887_e_140.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
756.5,bRMS,315,873267,,,Q,,images/rms/f42887_e_295.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
4198,instructions,316,877871,,,,,,,,,,,,,,,,
18007,survey-likert,317,895880,"{""Q0"":4,""Q1"":4,""Q2"":2}",ASRS_9,,,,,,,,,,,,,ASRS,
22078,survey-likert,318,917959,"{""Q0"":2,""Q1"":1,""Q2"":0}",ASRS_12,,,,,,,,,,,,,ASRS,
29983,survey-likert,319,947942,"{""Q0"":2,""Q1"":1,""Q2"":2}",ASRS_3,,,,,,,,,,,,,ASRS,
17592,survey-likert,320,965535,"{""Q0"":1,""Q1"":1,""Q2"":1}",ASRS_15,,,,,,,,,,,,,ASRS,
19383,survey-likert,321,984919,"{""Q0"":1,""Q1"":0,""Q2"":3}",ASRS_0,,,,,,,,,,,,,ASRS,
19567,survey-likert,322,1004487,"{""Q0"":4,""Q1"":3,""Q2"":1}",ASRS_6,,,,,,,,,,,,,ASRS,
4496,instructions,323,1008983,,,,,,,,,,,,,,,,
17343,survey-likert,324,1026327,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_18,,,,,,,,,,,,,,
19295,survey-likert,325,1045623,"{""Q0"":3,""Q1"":2,""Q2"":0}",Barratt_24,,,,,,,,,,,,,,
23823,survey-likert,326,1069447,"{""Q0"":3,""Q1"":0,""Q2"":1}",Barratt_12,,,,,,,,,,,,,,
11015,survey-likert,327,1080463,"{""Q0"":2,""Q1"":0,""Q2"":0}",Barratt_0,,,,,,,,,,,,,,
11927,survey-likert,328,1092391,"{""Q0"":2,""Q1"":3,""Q2"":2}",Barratt_6,,,,,,,,,,,,,,
24255,survey-likert,329,1116647,"{""Q0"":1,""Q1"":0,""Q2"":1}",Barratt_15,,,,,,,,,,,,,,
23903,survey-likert,330,1140551,"{""Q0"":0,""Q1"":1,""Q2"":0}",Barratt_21,,,,,,,,,,,,,,
11607,survey-likert,331,1152159,"{""Q0"":2,""Q1"":2,""Q2"":2}",Barratt_3,,,,,,,,,,,,,,
13135,survey-likert,332,1165295,"{""Q0"":2,""Q1"":2,""Q2"":3}",Barratt_27,,,,,,,,,,,,,,
20639,survey-likert,333,1185935,"{""Q0"":1,""Q1"":0,""Q2"":2}",Barratt_9,,,,,,,,,,,,,,
16615,survey-likert,334,1202550,"{""Q0"":2}",LAST_1,,,,,,,,,,,,,,
3367,survey-multi-choice,335,1205918,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
21271,survey-text,336,1227190,"{""Q0"":""לא הייתה פשוט הסתכלתי ""}",,,,,,,,,,,,,,,
11687,survey-likert,337,1238878,"{""Q0"":4}",LAST_4,,,,,,,,,,,,,,
14023,survey-multi-choice,338,1252902,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
30583,survey-text,339,1283487,"{""Q0"":""לא הייתה לי אסטרטגיה, אבל כן ניסיתי לחשוב על דברים מעניינים תוך כדי כדי שזה יעבור מהר""}",,,,,,,,,,,,,,,
13807,survey-likert,340,1297295,"{""Q0"":2}",DRIVE_1,,,,,,,,,,,,,,
5687,survey-text,341,1302982,"{""Q0"":""0""}",,,,,,,,,,,,,,,
14471,survey-text,342,1317454,"{""Q0"":""0""}",,,,,,,,,,,,,,,
2655,instructions,343,1320110,,,,,,,,,,,,,,,,
