rt,trial_type,trial_index,time_elapsed,responses,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block
1237.5,bRMS,313,960846,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1407.1,bRMS,314,962717,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
964.5999999,bRMS,315,964142,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1552,bRMS,316,966158,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1133.5,bRMS,317,967756,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
681.7,bRMS,318,968908,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
575.0999999,bRMS,319,969949,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1079.7,bRMS,320,971485,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
714.5,bRMS,321,972669,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1405.4,bRMS,322,974541,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
561,bRMS,323,975565,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
707.7,bRMS,324,976733,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
952,bRMS,325,978141,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
853.5999999,bRMS,326,979453,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
700.9000001,bRMS,327,980621,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
959.5999999,bRMS,328,982045,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
584.3,bRMS,329,983087,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
812.5,bRMS,330,984365,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
758.3,bRMS,331,985581,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
1146.8,bRMS,332,987182,,P,,,,0,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
2631.8,bRMS,333,990269,,Q,,,,1,400,1,FALSE,0,Windows 10,Chrome 100 (100.0.4896.127),FALSE,no check,TRUE,,63,63
3454,survey-likert,334,994138,"{""Q0"":3}",,,,,,,,,,,,,,,,,
3711,survey-multi-choice,335,997849,"{""Q0"":""כן""}",,,,,,,,,,,,,,,,,
26767,survey-text,336,1024618,"{""Q0"":""ברגע , שהתחלתי לראות קן מתאר מאחורי הצבעים לחצתי על התיבה המתאימה""}",,,,,,,,,,,,,,,,,
4359,survey-likert,337,1028977,"{""Q0"":4}",,,,,,,,,,,,,,,,,
2575,survey-multi-choice,338,1031553,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1175,survey-text,339,1032729,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
4255,survey-likert,340,1036986,"{""Q0"":5}",,,,,,,,,,,,,,,,,
8367,survey-text,341,1045353,"{""Q0"":""2""}",,,,,,,,,,,,,,,,,
5975,survey-text,342,1051329,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
815,instructions,343,1052146,,,,,,,,,,,,,,,,,,
