rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
null,image-cpt,291,959789,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,292,961508,,,,,null,,,,,,,,,,,,,FALSE
522,image-cpt,293,964722,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,294,966444,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,295,969150,,,,,null,,,,,,,,,,,,,FALSE
638,image-cpt,296,972368,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,297,974582,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,298,976796,,,,,null,,,,,,,,,,,,,FALSE
466,image-cpt,299,979009,,,,,32,,,,,,,,,,,,,TRUE
397,image-cpt,300,981221,,,,,32,,,,,,,,,,,,,TRUE
457,image-cpt,301,983437,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,302,985653,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,303,988867,,,,,null,,,,,,,,,,,,,FALSE
521,image-cpt,304,992085,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,305,994299,,,,,null,,,,,,,,,,,,,FALSE
546,image-cpt,306,997510,,,,,32,,,,,,,,,,,,,TRUE
470,image-cpt,307,1000729,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,308,1002942,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,309,1006156,,,,,null,,,,,,,,,,,,,FALSE
384,image-cpt,310,1008865,,,,,32,,,,,,,,,,,,,TRUE
316,image-cpt,311,1011574,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,312,1014789,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,313,1017508,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,314,1020230,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,315,1022446,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,316,1025153,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,317,1026874,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,318,1030089,,,,,null,,,,,,,,,,,,,FALSE
740,image-cpt,319,1032800,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,320,1035522,,,,,null,,,,,,,,,,,,,FALSE
459,image-cpt,321,1038738,,,,,32,,,,,,,,,,,,,TRUE
411,image-cpt,322,1041461,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,323,1044677,,,,,null,,,,,,,,,,,,,FALSE
487,image-cpt,324,1046396,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,325,1048116,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,326,1051325,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,327,1054046,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,328,1056765,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,329,1059486,,,,,null,,,,,,,,,,,,,FALSE
510,image-cpt,330,1061218,,,,,32,,,,,,,,,,,,,TRUE
699,image-cpt,331,1063433,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,332,1065149,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,333,1067361,,,,,null,,,,,,,,,,,,,FALSE
9027,survey-likert,334,1076389,"{""Q0"":4}",,,,,,,,,,,,,,,,,
4063,survey-multi-choice,335,1080454,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1351,survey-text,336,1081805,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
7087,survey-likert,337,1088894,"{""Q0"":4}",,,,,,,,,,,,,,,,,
2086,survey-multi-choice,338,1090982,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
871,survey-text,339,1091854,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
7239,survey-likert,340,1099094,"{""Q0"":4}",,,,,,,,,,,,,,,,,
9735,survey-text,341,1108829,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
5143,survey-text,342,1113974,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
1639,instructions,343,1115613,,,,,,,,,,,,,,,,,,
