rt,trial_type,trial_index,time_elapsed,responses,name,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block,is_stimulus
420,image-cpt,296,798018,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,297,800245,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,298,801959,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,299,804176,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,300,806898,,,,,,null,,,,,,,,,,FALSE
341,image-cpt,301,809618,,,,,,32,,,,,,,,,,TRUE
372,image-cpt,302,812839,,,,,,32,,,,,,,,,,TRUE
1248,image-cpt,303,815066,,,,,,32,,,,,,,,,,TRUE
781,image-cpt,304,818285,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,305,820512,,,,,,null,,,,,,,,,,TRUE
null,image-cpt,306,822234,,,,,,null,,,,,,,,,,FALSE
413,image-cpt,307,823953,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,308,826172,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,309,828895,,,,,,null,,,,,,,,,,FALSE
408,image-cpt,310,831615,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,311,834840,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,312,837570,,,,,,null,,,,,,,,,,FALSE
null,image-cpt,313,839276,,,,,,null,,,,,,,,,,FALSE
412,image-cpt,314,842005,,,,,,32,,,,,,,,,,TRUE
null,image-cpt,315,844237,,,,,,null,,,,,,,,,,FALSE
4338,instructions,316,848575,,,,,,,,,,,,,,,,
14967,survey-likert,317,863544,"{""Q0"":2,""Q1"":4,""Q2"":2}",ASRS_6,,,,,,,,,,,,ASRS,,
18278,survey-likert,318,881823,"{""Q0"":2,""Q1"":3,""Q2"":3}",ASRS_3,,,,,,,,,,,,ASRS,,
19447,survey-likert,319,901272,"{""Q0"":2,""Q1"":4,""Q2"":2}",ASRS_15,,,,,,,,,,,,ASRS,,
18407,survey-likert,320,919680,"{""Q0"":1,""Q1"":1,""Q2"":3}",ASRS_0,,,,,,,,,,,,ASRS,,
11119,survey-likert,321,930800,"{""Q0"":2,""Q1"":3,""Q2"":2}",ASRS_9,,,,,,,,,,,,ASRS,,
9295,survey-likert,322,940096,"{""Q0"":2,""Q1"":3,""Q2"":2}",ASRS_12,,,,,,,,,,,,ASRS,,
1927,instructions,323,942023,,,,,,,,,,,,,,,,
14719,survey-likert,324,956744,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_24,,,,,,,,,,,,,,
7239,survey-likert,325,963983,"{""Q0"":1,""Q1"":1,""Q2"":1}",Barratt_9,,,,,,,,,,,,,,
5664,survey-likert,326,969648,"{""Q0"":3,""Q1"":1,""Q2"":2}",Barratt_0,,,,,,,,,,,,,,
12015,survey-likert,327,981664,"{""Q0"":2,""Q1"":1,""Q2"":1}",Barratt_12,,,,,,,,,,,,,,
9646,survey-likert,328,991311,"{""Q0"":1,""Q1"":0,""Q2"":1}",Barratt_27,,,,,,,,,,,,,,
16128,survey-likert,329,1007439,"{""Q0"":2,""Q1"":3,""Q2"":2}",Barratt_3,,,,,,,,,,,,,,
6544,survey-likert,330,1013983,"{""Q0"":2,""Q1"":2,""Q2"":2}",Barratt_18,,,,,,,,,,,,,,
8464,survey-likert,331,1022447,"{""Q0"":1,""Q1"":1,""Q2"":0}",Barratt_6,,,,,,,,,,,,,,
7904,survey-likert,332,1030351,"{""Q0"":2,""Q1"":2,""Q2"":1}",Barratt_15,,,,,,,,,,,,,,
7056,survey-likert,333,1037407,"{""Q0"":1,""Q1"":2,""Q2"":2}",Barratt_21,,,,,,,,,,,,,,
5568,survey-likert,334,1042975,"{""Q0"":4}",LAST_1,,,,,,,,,,,,,,
2671,survey-multi-choice,335,1045647,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
1295,survey-text,336,1046943,"{""Q0"":""""}",,,,,,,,,,,,,,,
8000,survey-likert,337,1054943,"{""Q0"":4}",LAST_4,,,,,,,,,,,,,,
1343,survey-multi-choice,338,1056287,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
592,survey-text,339,1056879,"{""Q0"":""""}",,,,,,,,,,,,,,,
7160,survey-likert,340,1064039,"{""Q0"":5}",DRIVE_1,,,,,,,,,,,,,,
5416,survey-text,341,1069455,"{""Q0"":""0""}",,,,,,,,,,,,,,,
4255,survey-text,342,1073711,"{""Q0"":""0""}",,,,,,,,,,,,,,,
928,instructions,343,1074639,,,,,,,,,,,,,,,,
