rt,trial_type,trial_index,time_elapsed,responses,name,key_press,is_stimulus,stimulus,stimulus_block,stimulus_side,time_post_trial,is_fullscreen,trial_began,os,browser,mobile,screen_size,block,sub_block
1157,bRMS,308,835526,,,Q,,images/rms/f42887_e_053.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1883.8,bRMS,309,837879,,,P,,images/rms/f42887_e_025.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
728,bRMS,310,839063,,,P,,images/rms/f42887_e_298.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1032.7,bRMS,311,840550,,,Q,,images/rms/f42887_e_295.jpg,main,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
798.5,bRMS,312,841815,,,Q,,images/rms/f42887_e_245_1.jpg,reversed,1,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
2910.2,bRMS,313,845191,,,P,,images/rms/f42887_e_259.jpg,main,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
6244,bRMS,314,851895,,,P,,images/rms/f42887_e_072_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
1430.1,bRMS,315,853782,,,P,,images/rms/f42887_e_180_1.jpg,reversed,0,400,FALSE,0,Windows 10,Chrome 101 (101.0.4951.64),FALSE,,63,63
8546,instructions,316,862731,,,,,,,,,,,,,,,,
23127,survey-likert,317,885859,"{""Q0"":1,""Q1"":2,""Q2"":1}",ASRS_12,,,,,,,,,,,,,ASRS,
17023,survey-likert,318,902883,"{""Q0"":1,""Q1"":1,""Q2"":1}",ASRS_9,,,,,,,,,,,,,ASRS,
25111,survey-likert,319,927995,"{""Q0"":1,""Q1"":1,""Q2"":1}",ASRS_15,,,,,,,,,,,,,ASRS,
19191,survey-likert,320,947187,"{""Q0"":1,""Q1"":0,""Q2"":1}",ASRS_0,,,,,,,,,,,,,ASRS,
31423,survey-likert,321,978611,"{""Q0"":2,""Q1"":2,""Q2"":2}",ASRS_3,,,,,,,,,,,,,ASRS,
30732,survey-likert,322,1009344,"{""Q0"":1,""Q1"":1,""Q2"":2}",ASRS_6,,,,,,,,,,,,,ASRS,
4136,instructions,323,1013480,,,,,,,,,,,,,,,,
13048,survey-likert,324,1026528,"{""Q0"":1,""Q1"":2,""Q2"":3}",Barratt_27,,,,,,,,,,,,,,
10727,survey-likert,325,1037256,"{""Q0"":3,""Q1"":1,""Q2"":2}",Barratt_12,,,,,,,,,,,,,,
12831,survey-likert,326,1050088,"{""Q0"":3,""Q1"":1,""Q2"":2}",Barratt_9,,,,,,,,,,,,,,
24858,survey-likert,327,1074947,"{""Q0"":0,""Q1"":1,""Q2"":1}",Barratt_24,,,,,,,,,,,,,,
14879,survey-likert,328,1089827,"{""Q0"":2,""Q1"":3,""Q2"":2}",Barratt_6,,,,,,,,,,,,,,
10671,survey-likert,329,1100499,"{""Q0"":0,""Q1"":2,""Q2"":1}",Barratt_15,,,,,,,,,,,,,,
13415,survey-likert,330,1113915,"{""Q0"":0,""Q1"":1,""Q2"":1}",Barratt_21,,,,,,,,,,,,,,
18471,survey-likert,331,1132387,"{""Q0"":3,""Q1"":0,""Q2"":2}",Barratt_0,,,,,,,,,,,,,,
12791,survey-likert,332,1145179,"{""Q0"":1,""Q1"":3,""Q2"":0}",Barratt_3,,,,,,,,,,,,,,
10943,survey-likert,333,1156123,"{""Q0"":1,""Q1"":3,""Q2"":0}",Barratt_18,,,,,,,,,,,,,,
5983,survey-likert,334,1162106,"{""Q0"":4}",LAST_1,,,,,,,,,,,,,,
8382,survey-multi-choice,335,1170490,"{""Q0"":""כן""}",,,,,,,,,,,,,,,
38063,survey-text,336,1208554,"{""Q0"":""לזהות קביעות בהופעת הריבועים האדומים, אם זה מופיע ברצף מסוים""}",,,,,,,,,,,,,,,
12360,survey-likert,337,1220914,"{""Q0"":4}",LAST_4,,,,,,,,,,,,,,
10855,survey-multi-choice,338,1231770,"{""Q0"":""לא""}",,,,,,,,,,,,,,,
1272,survey-text,339,1233042,"{""Q0"":""""}",,,,,,,,,,,,,,,
15736,survey-likert,340,1248778,"{""Q0"":5}",DRIVE_1,,,,,,,,,,,,,,
8656,survey-text,341,1257434,"{""Q0"":""0""}",,,,,,,,,,,,,,,
5312,survey-text,342,1262746,"{""Q0"":""0""}",,,,,,,,,,,,,,,
1344,instructions,343,1264090,,,,,,,,,,,,,,,,
