rt,trial_type,trial_index,time_elapsed,responses,stimulus,stimulus_block,stimulus_side,key_press,time_post_trial,subject,is_fullscreen,trial_began,os,browser,mobile,flash,cookies,screen_size,block,sub_block,is_stimulus
null,image-cpt,294,898657,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,295,900870,,,,,null,,,,,,,,,,,,,FALSE
310,image-cpt,296,902587,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,297,904803,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,298,907017,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,299,910231,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,300,913450,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,301,915664,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,302,917888,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,303,920103,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,304,922821,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,305,925527,,,,,null,,,,,,,,,,,,,FALSE
357,image-cpt,306,928745,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,307,931450,,,,,null,,,,,,,,,,,,,FALSE
401,image-cpt,308,933172,,,,,32,,,,,,,,,,,,,TRUE
440,image-cpt,309,934894,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,310,936613,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,311,939834,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,312,942044,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,313,944754,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,314,946472,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,315,948192,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,316,949912,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,317,952622,,,,,null,,,,,,,,,,,,,FALSE
302,image-cpt,318,955328,,,,,32,,,,,,,,,,,,,TRUE
347,image-cpt,319,958544,,,,,32,,,,,,,,,,,,,TRUE
444,image-cpt,320,960266,,,,,32,,,,,,,,,,,,,TRUE
465,image-cpt,321,963486,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,322,966698,,,,,null,,,,,,,,,,,,,FALSE
434,image-cpt,323,969408,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,324,972128,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,325,974836,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,326,976557,,,,,null,,,,,,,,,,,,,FALSE
382,image-cpt,327,979777,,,,,32,,,,,,,,,,,,,TRUE
507,image-cpt,328,982991,,,,,32,,,,,,,,,,,,,TRUE
428,image-cpt,329,986206,,,,,32,,,,,,,,,,,,,TRUE
null,image-cpt,330,988913,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,331,991634,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,332,994344,,,,,null,,,,,,,,,,,,,FALSE
null,image-cpt,333,996559,,,,,null,,,,,,,,,,,,,FALSE
6452,survey-likert,334,1003012,"{""Q0"":3}",,,,,,,,,,,,,,,,,
6150,survey-multi-choice,335,1009164,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
1199,survey-text,336,1010364,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
3911,survey-likert,337,1014276,"{""Q0"":4}",,,,,,,,,,,,,,,,,
1535,survey-multi-choice,338,1015812,"{""Q0"":""לא""}",,,,,,,,,,,,,,,,,
695,survey-text,339,1016508,"{""Q0"":""""}",,,,,,,,,,,,,,,,,
13168,survey-likert,340,1029676,"{""Q0"":3}",,,,,,,,,,,,,,,,,
5367,survey-text,341,1035044,"{""Q0"":""1""}",,,,,,,,,,,,,,,,,
4840,survey-text,342,1039884,"{""Q0"":""0""}",,,,,,,,,,,,,,,,,
1896,instructions,343,1041780,,,,,,,,,,,,,,,,,,
